ID,id,lat,lon,datetime
EP101978,               JOHN,15.4,-141.7,1978-08-24 00:00:00
EP101978,               JOHN,15.5,-143.0,1978-08-24 06:00:00
EP101978,               JOHN,15.7,-143.7,1978-08-24 12:00:00
EP101978,               JOHN,15.9,-145.2,1978-08-24 18:00:00
EP101978,               JOHN,16.3,-145.2,1978-08-25 00:00:00
EP101978,               JOHN,16.0,-146.9,1978-08-25 06:00:00
EP101978,               JOHN,15.9,-147.8,1978-08-25 12:00:00
EP101978,               JOHN,15.8,-148.5,1978-08-25 18:00:00
EP101978,               JOHN,15.4,-149.3,1978-08-26 00:00:00
EP101978,               JOHN,15.0,-150.0,1978-08-26 06:00:00
EP101978,               JOHN,14.8,-150.8,1978-08-26 12:00:00
EP101978,               JOHN,14.8,-151.7,1978-08-26 18:00:00
EP101978,               JOHN,15.1,-152.5,1978-08-27 00:00:00
EP101978,               JOHN,15.0,-153.5,1978-08-27 06:00:00
EP101978,               JOHN,14.9,-154.5,1978-08-27 12:00:00
EP101978,               JOHN,15.0,-156.5,1978-08-27 18:00:00
EP101978,               JOHN,15.3,-156.7,1978-08-28 00:00:00
EP101978,               JOHN,15.5,-157.5,1978-08-28 06:00:00
EP101978,               JOHN,15.4,-158.3,1978-08-28 12:00:00
EP101978,               JOHN,15.0,-159.0,1978-08-28 18:00:00
EP101978,               JOHN,14.8,-159.7,1978-08-29 00:00:00
EP101978,               JOHN,14.9,-161.5,1978-08-29 06:00:00
EP101978,               JOHN,14.8,-163.0,1978-08-29 12:00:00
EP101978,               JOHN,14.4,-164.6,1978-08-29 18:00:00
EP101978,               JOHN,14.8,-166.2,1978-08-30 00:00:00
EP101978,               JOHN,14.7,-167.7,1978-08-30 06:00:00
EP111978,             KRISTY,13.6,-109.2,1978-08-18 18:00:00
EP111978,             KRISTY,14.1,-110.0,1978-08-19 00:00:00
EP111978,             KRISTY,14.6,-110.8,1978-08-19 06:00:00
EP111978,             KRISTY,15.0,-111.5,1978-08-19 12:00:00
EP111978,             KRISTY,15.5,-112.3,1978-08-19 18:00:00
EP111978,             KRISTY,15.9,-113.0,1978-08-20 00:00:00
EP111978,             KRISTY,16.1,-113.9,1978-08-20 06:00:00
EP111978,             KRISTY,16.3,-114.8,1978-08-20 12:00:00
EP111978,             KRISTY,16.6,-115.6,1978-08-20 18:00:00
EP111978,             KRISTY,17.0,-116.4,1978-08-21 00:00:00
EP111978,             KRISTY,17.3,-117.2,1978-08-21 06:00:00
EP111978,             KRISTY,17.5,-117.9,1978-08-21 12:00:00
EP111978,             KRISTY,17.8,-118.7,1978-08-21 18:00:00
EP111978,             KRISTY,18.4,-119.4,1978-08-22 00:00:00
EP111978,             KRISTY,18.6,-120.4,1978-08-22 06:00:00
EP111978,             KRISTY,18.5,-121.5,1978-08-22 12:00:00
EP111978,             KRISTY,18.5,-122.5,1978-08-22 18:00:00
EP111978,             KRISTY,18.5,-123.5,1978-08-23 00:00:00
EP111978,             KRISTY,18.4,-124.9,1978-08-23 06:00:00
EP111978,             KRISTY,18.3,-126.2,1978-08-23 12:00:00
EP111978,             KRISTY,18.4,-127.6,1978-08-23 18:00:00
EP111978,             KRISTY,18.6,-129.0,1978-08-24 00:00:00
EP111978,             KRISTY,18.7,-130.3,1978-08-24 06:00:00
EP111978,             KRISTY,18.9,-131.6,1978-08-24 12:00:00
EP111978,             KRISTY,19.2,-132.9,1978-08-24 18:00:00
EP111978,             KRISTY,19.8,-134.2,1978-08-25 00:00:00
EP111978,             KRISTY,20.1,-135.3,1978-08-25 06:00:00
EP111978,             KRISTY,20.3,-136.5,1978-08-25 12:00:00
EP111978,             KRISTY,20.8,-137.4,1978-08-25 18:00:00
EP111978,             KRISTY,21.2,-138.4,1978-08-26 00:00:00
EP111978,             KRISTY,21.3,-139.1,1978-08-26 06:00:00
EP111978,             KRISTY,21.4,-140.2,1978-08-26 12:00:00
EP111978,             KRISTY,21.3,-141.5,1978-08-26 18:00:00
EP111978,             KRISTY,21.5,-142.5,1978-08-27 00:00:00
EP111978,             KRISTY,21.5,-144.8,1978-08-27 06:00:00
EP111978,             KRISTY,22.8,-146.1,1978-08-27 12:00:00
EP111978,             KRISTY,24.3,-147.5,1978-08-27 18:00:00
EP111978,             KRISTY,24.4,-149.5,1978-08-28 00:00:00
EP121978,               LANE,13.2,-135.8,1978-08-19 00:00:00
EP121978,               LANE,13.3,-136.8,1978-08-19 06:00:00
EP121978,               LANE,13.4,-137.9,1978-08-19 12:00:00
EP121978,               LANE,13.7,-139.0,1978-08-19 18:00:00
EP121978,               LANE,14.4,-139.8,1978-08-20 00:00:00
EP121978,               LANE,14.2,-141.1,1978-08-20 06:00:00
EP121978,               LANE,14.5,-142.3,1978-08-20 12:00:00
EP121978,               LANE,14.3,-143.4,1978-08-20 18:00:00
EP121978,               LANE,14.4,-144.6,1978-08-21 00:00:00
EP121978,               LANE,14.5,-145.0,1978-08-21 06:00:00
EP121978,               LANE,14.4,-146.9,1978-08-21 12:00:00
EP121978,               LANE,14.3,-148.0,1978-08-21 18:00:00
EP121978,               LANE,14.2,-149.0,1978-08-22 00:00:00
EP121978,               LANE,14.5,-150.1,1978-08-22 06:00:00
EP121978,               LANE,14.5,-151.5,1978-08-22 12:00:00
EP121978,               LANE,14.5,-152.6,1978-08-22 18:00:00
EP121978,               LANE,14.5,-153.8,1978-08-23 00:00:00
EP121978,               LANE,14.5,-155.2,1978-08-23 06:00:00
EP121978,               LANE,14.4,-156.4,1978-08-23 12:00:00
EP121978,               LANE,14.2,-157.6,1978-08-23 18:00:00
EP121978,               LANE,13.8,-158.8,1978-08-24 00:00:00
EP131978,             MIRIAM,10.8,-115.2,1978-08-23 18:00:00
EP131978,             MIRIAM,10.8,-116.0,1978-08-24 00:00:00
EP131978,             MIRIAM,11.4,-117.0,1978-08-24 06:00:00
EP131978,             MIRIAM,11.5,-118.2,1978-08-24 12:00:00
EP131978,             MIRIAM,10.9,-119.8,1978-08-24 18:00:00
EP131978,             MIRIAM,11.0,-121.3,1978-08-25 00:00:00
EP131978,             MIRIAM,11.2,-123.0,1978-08-25 06:00:00
EP131978,             MIRIAM,11.5,-125.0,1978-08-25 12:00:00
EP131978,             MIRIAM,11.9,-127.0,1978-08-25 18:00:00
EP131978,             MIRIAM,12.1,-129.0,1978-08-26 00:00:00
EP131978,             MIRIAM,12.6,-130.4,1978-08-26 06:00:00
EP131978,             MIRIAM,12.6,-132.0,1978-08-26 12:00:00
EP131978,             MIRIAM,12.8,-133.5,1978-08-26 18:00:00
EP131978,             MIRIAM,13.2,-134.8,1978-08-27 00:00:00
EP131978,             MIRIAM,13.5,-136.1,1978-08-27 06:00:00
EP131978,             MIRIAM,13.3,-137.5,1978-08-27 12:00:00
EP131978,             MIRIAM,12.7,-138.8,1978-08-27 18:00:00
EP131978,             MIRIAM,13.0,-140.0,1978-08-28 00:00:00
EP131978,             MIRIAM,13.0,-141.5,1978-08-28 06:00:00
EP131978,             MIRIAM,13.4,-143.0,1978-08-28 12:00:00
EP131978,             MIRIAM,14.1,-144.0,1978-08-28 18:00:00
EP131978,             MIRIAM,15.1,-145.3,1978-08-29 00:00:00
EP131978,             MIRIAM,15.2,-146.5,1978-08-29 06:00:00
EP131978,             MIRIAM,15.2,-147.8,1978-08-29 12:00:00
EP131978,             MIRIAM,16.3,-149.2,1978-08-29 18:00:00
EP131978,             MIRIAM,15.8,-150.2,1978-08-30 00:00:00
EP131978,             MIRIAM,16.7,-151.2,1978-08-30 06:00:00
EP131978,             MIRIAM,17.0,-152.7,1978-08-30 12:00:00
EP131978,             MIRIAM,16.0,-154.0,1978-08-30 18:00:00
EP131978,             MIRIAM,15.8,-155.4,1978-08-31 00:00:00
EP131978,             MIRIAM,15.8,-157.0,1978-08-31 06:00:00
EP131978,             MIRIAM,15.8,-158.7,1978-08-31 12:00:00
EP131978,             MIRIAM,15.0,-160.1,1978-08-31 18:00:00
EP131978,             MIRIAM,14.5,-161.5,1978-09-01 00:00:00
EP131978,             MIRIAM,14.5,-163.0,1978-09-01 06:00:00
EP131978,             MIRIAM,14.6,-164.5,1978-09-01 12:00:00
EP131978,             MIRIAM,14.0,-166.2,1978-09-01 18:00:00
EP131978,             MIRIAM,13.8,-168.2,1978-09-02 00:00:00
EP141978,             NORMAN,12.8,-98.0,1978-08-30 18:00:00
EP141978,             NORMAN,12.8,-98.8,1978-08-31 00:00:00
EP141978,             NORMAN,12.9,-99.6,1978-08-31 06:00:00
EP141978,             NORMAN,13.3,-100.2,1978-08-31 12:00:00
EP141978,             NORMAN,13.9,-100.9,1978-08-31 18:00:00
EP141978,             NORMAN,14.3,-101.8,1978-09-01 00:00:00
EP141978,             NORMAN,14.6,-103.0,1978-09-01 06:00:00
EP141978,             NORMAN,15.1,-104.6,1978-09-01 12:00:00
EP141978,             NORMAN,16.1,-105.8,1978-09-01 18:00:00
EP141978,             NORMAN,16.8,-106.9,1978-09-02 00:00:00
EP141978,             NORMAN,17.5,-108.2,1978-09-02 06:00:00
EP141978,             NORMAN,18.2,-109.6,1978-09-02 12:00:00
EP141978,             NORMAN,19.0,-111.0,1978-09-02 18:00:00
EP141978,             NORMAN,19.8,-112.4,1978-09-03 00:00:00
EP141978,             NORMAN,20.3,-113.9,1978-09-03 06:00:00
EP141978,             NORMAN,20.9,-115.4,1978-09-03 12:00:00
EP141978,             NORMAN,21.8,-116.6,1978-09-03 18:00:00
EP141978,             NORMAN,22.5,-117.9,1978-09-04 00:00:00
EP141978,             NORMAN,23.2,-119.2,1978-09-04 06:00:00
EP141978,             NORMAN,24.0,-120.3,1978-09-04 12:00:00
EP141978,             NORMAN,25.3,-120.7,1978-09-04 18:00:00
EP141978,             NORMAN,26.6,-120.5,1978-09-05 00:00:00
EP141978,             NORMAN,28.0,-120.4,1978-09-05 06:00:00
EP141978,             NORMAN,29.4,-119.9,1978-09-05 12:00:00
EP141978,             NORMAN,30.7,-119.1,1978-09-05 18:00:00
EP141978,             NORMAN,32.5,-118.5,1978-09-06 00:00:00
EP141978,             NORMAN,33.0,-118.3,1978-09-06 06:00:00
EP141978,             NORMAN,33.5,-118.2,1978-09-06 12:00:00
EP141978,             NORMAN,34.1,-118.1,1978-09-06 18:00:00
EP141978,             NORMAN,34.5,-118.0,1978-09-07 00:00:00
EP151978,             OLIVIA,15.7,-93.0,1978-09-20 00:00:00
EP151978,             OLIVIA,15.0,-94.0,1978-09-20 06:00:00
EP151978,             OLIVIA,14.6,-95.0,1978-09-20 12:00:00
EP151978,             OLIVIA,14.9,-95.2,1978-09-20 18:00:00
EP151978,             OLIVIA,14.9,-95.1,1978-09-21 00:00:00
EP151978,             OLIVIA,14.7,-95.1,1978-09-21 06:00:00
EP151978,             OLIVIA,14.3,-95.1,1978-09-21 12:00:00
EP151978,             OLIVIA,13.9,-95.0,1978-09-21 18:00:00
EP151978,             OLIVIA,14.0,-94.8,1978-09-22 00:00:00
EP151978,             OLIVIA,14.0,-95.0,1978-09-22 06:00:00
EP151978,             OLIVIA,15.2,-94.8,1978-09-22 12:00:00
EP151978,             OLIVIA,15.9,-94.3,1978-09-22 18:00:00
EP151978,             OLIVIA,16.5,-94.0,1978-09-23 00:00:00
EP161978,               PAUL,14.1,-100.5,1978-09-23 00:00:00
EP161978,               PAUL,14.9,-101.0,1978-09-23 06:00:00
EP161978,               PAUL,15.3,-102.0,1978-09-23 12:00:00
EP161978,               PAUL,16.0,-103.0,1978-09-23 18:00:00
EP161978,               PAUL,16.4,-104.1,1978-09-24 00:00:00
EP161978,               PAUL,17.0,-105.0,1978-09-24 06:00:00
EP161978,               PAUL,17.5,-106.0,1978-09-24 12:00:00
EP161978,               PAUL,17.9,-107.1,1978-09-24 18:00:00
EP161978,               PAUL,18.5,-108.0,1978-09-25 00:00:00
EP161978,               PAUL,19.3,-108.8,1978-09-25 06:00:00
EP161978,               PAUL,20.3,-109.5,1978-09-25 12:00:00
EP161978,               PAUL,21.6,-109.4,1978-09-25 18:00:00
EP161978,               PAUL,22.8,-109.1,1978-09-26 00:00:00
EP161978,               PAUL,23.9,-108.8,1978-09-26 06:00:00
EP161978,               PAUL,25.0,-108.2,1978-09-26 12:00:00
EP161978,               PAUL,25.7,-107.8,1978-09-26 18:00:00
EP161978,               PAUL,26.0,-107.3,1978-09-27 00:00:00
EP171978,               ROSA,13.9,-102.7,1978-10-02 18:00:00
EP171978,               ROSA,14.9,-103.7,1978-10-03 00:00:00
EP171978,               ROSA,15.9,-104.8,1978-10-03 06:00:00
EP171978,               ROSA,16.5,-105.8,1978-10-03 12:00:00
EP171978,               ROSA,17.0,-106.7,1978-10-03 18:00:00
EP171978,               ROSA,17.6,-107.6,1978-10-04 00:00:00
EP171978,               ROSA,18.0,-108.2,1978-10-04 06:00:00
EP171978,               ROSA,18.5,-108.8,1978-10-04 12:00:00
EP171978,               ROSA,19.0,-109.2,1978-10-04 18:00:00
EP171978,               ROSA,19.6,-109.6,1978-10-05 00:00:00
EP171978,               ROSA,20.1,-109.8,1978-10-05 06:00:00
EP171978,               ROSA,20.7,-110.0,1978-10-05 12:00:00
EP171978,               ROSA,21.3,-110.0,1978-10-05 18:00:00
EP171978,               ROSA,21.9,-110.0,1978-10-06 00:00:00
EP171978,               ROSA,22.3,-110.1,1978-10-06 06:00:00
EP171978,               ROSA,22.6,-110.4,1978-10-06 12:00:00
EP171978,               ROSA,22.8,-110.6,1978-10-06 18:00:00
EP171978,               ROSA,22.9,-111.1,1978-10-07 00:00:00
EP171978,               ROSA,23.1,-111.5,1978-10-07 06:00:00
EP171978,               ROSA,23.3,-111.8,1978-10-07 12:00:00
EP171978,               ROSA,23.5,-112.0,1978-10-07 18:00:00
CP011978,              SUSAN,10.0,-144.7,1978-10-18 00:00:00
CP011978,              SUSAN,10.3,-144.7,1978-10-18 06:00:00
CP011978,              SUSAN,10.6,-144.8,1978-10-18 12:00:00
CP011978,              SUSAN,10.8,-144.8,1978-10-18 18:00:00
CP011978,              SUSAN,11.0,-145.0,1978-10-19 00:00:00
CP011978,              SUSAN,11.5,-145.2,1978-10-19 06:00:00
CP011978,              SUSAN,11.7,-145.3,1978-10-19 12:00:00
CP011978,              SUSAN,12.0,-145.6,1978-10-19 18:00:00
CP011978,              SUSAN,12.3,-145.8,1978-10-20 00:00:00
CP011978,              SUSAN,12.7,-146.3,1978-10-20 06:00:00
CP011978,              SUSAN,13.0,-146.8,1978-10-20 12:00:00
CP011978,              SUSAN,13.3,-147.3,1978-10-20 18:00:00
CP011978,              SUSAN,13.5,-148.0,1978-10-21 00:00:00
CP011978,              SUSAN,13.8,-148.8,1978-10-21 06:00:00
CP011978,              SUSAN,14.0,-149.7,1978-10-21 12:00:00
CP011978,              SUSAN,14.4,-150.5,1978-10-21 18:00:00
CP011978,              SUSAN,14.9,-151.2,1978-10-22 00:00:00
CP011978,              SUSAN,15.4,-151.6,1978-10-22 06:00:00
CP011978,              SUSAN,15.8,-152.0,1978-10-22 12:00:00
CP011978,              SUSAN,16.3,-152.4,1978-10-22 18:00:00
CP011978,              SUSAN,16.4,-153.0,1978-10-23 00:00:00
CP011978,              SUSAN,15.7,-154.3,1978-10-23 06:00:00
CP011978,              SUSAN,15.2,-155.5,1978-10-23 12:00:00
CP011978,              SUSAN,14.8,-156.4,1978-10-23 18:00:00
CP011978,              SUSAN,14.5,-157.5,1978-10-24 00:00:00
EP181978,             SERGIO,15.9,-107.7,1978-10-18 18:00:00
EP181978,             SERGIO,16.5,-108.7,1978-10-19 00:00:00
EP181978,             SERGIO,17.5,-109.5,1978-10-19 06:00:00
EP181978,             SERGIO,18.7,-110.7,1978-10-19 12:00:00
EP181978,             SERGIO,19.5,-111.9,1978-10-19 18:00:00
EP181978,             SERGIO,20.6,-113.1,1978-10-20 00:00:00
EP181978,             SERGIO,21.7,-113.9,1978-10-20 06:00:00
EP181978,             SERGIO,22.9,-114.2,1978-10-20 12:00:00
EP181978,             SERGIO,24.0,-114.0,1978-10-20 18:00:00
EP181978,             SERGIO,24.5,-114.0,1978-10-21 00:00:00
EP181978,             SERGIO,25.3,-114.0,1978-10-21 06:00:00
EP181978,             SERGIO,26.0,-113.9,1978-10-21 12:00:00
EP011979,             ANDRES,11.0,-95.5,1979-05-31 18:00:00
EP011979,             ANDRES,11.0,-96.2,1979-06-01 00:00:00
EP011979,             ANDRES,11.0,-96.9,1979-06-01 06:00:00
EP011979,             ANDRES,11.3,-97.6,1979-06-01 12:00:00
EP011979,             ANDRES,11.8,-98.0,1979-06-01 18:00:00
EP011979,             ANDRES,12.3,-98.5,1979-06-02 00:00:00
EP011979,             ANDRES,12.8,-98.8,1979-06-02 06:00:00
EP011979,             ANDRES,13.4,-99.0,1979-06-02 12:00:00
EP011979,             ANDRES,13.9,-99.3,1979-06-02 18:00:00
EP011979,             ANDRES,14.6,-99.5,1979-06-03 00:00:00
EP011979,             ANDRES,15.2,-99.9,1979-06-03 06:00:00
EP011979,             ANDRES,15.9,-100.2,1979-06-03 12:00:00
EP011979,             ANDRES,16.7,-100.7,1979-06-03 18:00:00
EP011979,             ANDRES,17.1,-101.5,1979-06-04 00:00:00
EP011979,             ANDRES,17.5,-102.3,1979-06-04 06:00:00
EP011979,             ANDRES,18.2,-103.2,1979-06-04 12:00:00
EP011979,             ANDRES,19.0,-104.0,1979-06-04 18:00:00
EP021979,             BLANCA,9.5,-102.7,1979-06-21 06:00:00
EP021979,             BLANCA,9.3,-104.2,1979-06-21 12:00:00
EP021979,             BLANCA,9.3,-105.7,1979-06-21 18:00:00
EP021979,             BLANCA,9.3,-107.0,1979-06-22 00:00:00
EP021979,             BLANCA,9.5,-108.1,1979-06-22 06:00:00
EP021979,             BLANCA,9.6,-109.1,1979-06-22 12:00:00
EP021979,             BLANCA,9.7,-110.1,1979-06-22 18:00:00
EP021979,             BLANCA,10.0,-111.1,1979-06-23 00:00:00
EP021979,             BLANCA,10.2,-112.0,1979-06-23 06:00:00
EP021979,             BLANCA,10.3,-113.3,1979-06-23 12:00:00
EP021979,             BLANCA,10.7,-114.4,1979-06-23 18:00:00
EP021979,             BLANCA,11.2,-115.6,1979-06-24 00:00:00
EP021979,             BLANCA,11.3,-116.9,1979-06-24 06:00:00
EP021979,             BLANCA,11.5,-118.2,1979-06-24 12:00:00
EP021979,             BLANCA,11.8,-119.5,1979-06-24 18:00:00
EP021979,             BLANCA,12.5,-121.0,1979-06-25 00:00:00
EP021979,             BLANCA,12.8,-122.8,1979-06-25 06:00:00
EP021979,             BLANCA,13.3,-124.9,1979-06-25 12:00:00
EP031979,             CARLOS,17.0,-103.5,1979-07-14 18:00:00
EP031979,             CARLOS,17.4,-104.4,1979-07-15 00:00:00
EP031979,             CARLOS,17.7,-105.5,1979-07-15 06:00:00
EP031979,             CARLOS,17.9,-106.9,1979-07-15 12:00:00
EP031979,             CARLOS,18.3,-108.5,1979-07-15 18:00:00
EP031979,             CARLOS,18.5,-110.3,1979-07-16 00:00:00
EP031979,             CARLOS,18.5,-113.0,1979-07-16 06:00:00
EP041979,            DOLORES,10.5,-103.7,1979-07-17 06:00:00
EP041979,            DOLORES,10.9,-105.3,1979-07-17 12:00:00
EP041979,            DOLORES,11.2,-107.0,1979-07-17 18:00:00
EP041979,            DOLORES,11.0,-108.9,1979-07-18 00:00:00
EP041979,            DOLORES,11.2,-110.2,1979-07-18 06:00:00
EP041979,            DOLORES,11.8,-111.4,1979-07-18 12:00:00
EP041979,            DOLORES,12.4,-112.6,1979-07-18 18:00:00
EP041979,            DOLORES,12.5,-113.8,1979-07-19 00:00:00
EP041979,            DOLORES,12.8,-114.8,1979-07-19 06:00:00
EP041979,            DOLORES,13.2,-115.5,1979-07-19 12:00:00
EP041979,            DOLORES,13.7,-116.0,1979-07-19 18:00:00
EP041979,            DOLORES,14.0,-116.5,1979-07-20 00:00:00
EP041979,            DOLORES,14.6,-117.1,1979-07-20 06:00:00
EP041979,            DOLORES,15.3,-117.7,1979-07-20 12:00:00
EP041979,            DOLORES,16.0,-118.2,1979-07-20 18:00:00
EP041979,            DOLORES,16.9,-118.9,1979-07-21 00:00:00
EP041979,            DOLORES,17.7,-119.7,1979-07-21 06:00:00
EP041979,            DOLORES,18.4,-120.4,1979-07-21 12:00:00
EP041979,            DOLORES,19.2,-121.3,1979-07-21 18:00:00
EP041979,            DOLORES,20.3,-121.8,1979-07-22 00:00:00
EP041979,            DOLORES,21.3,-122.6,1979-07-22 06:00:00
EP041979,            DOLORES,22.2,-123.5,1979-07-22 12:00:00
EP041979,            DOLORES,23.3,-124.2,1979-07-22 18:00:00
EP041979,            DOLORES,24.2,-125.1,1979-07-23 00:00:00
EP041979,            DOLORES,25.2,-125.9,1979-07-23 06:00:00
EP041979,            DOLORES,26.3,-126.4,1979-07-23 12:00:00
EP041979,            DOLORES,27.3,-127.0,1979-07-23 18:00:00
EP051979,            ENRIQUE,11.2,-113.8,1979-08-17 18:00:00
EP051979,            ENRIQUE,11.2,-114.9,1979-08-18 00:00:00
EP051979,            ENRIQUE,11.7,-115.9,1979-08-18 06:00:00
EP051979,            ENRIQUE,12.2,-116.9,1979-08-18 12:00:00
EP051979,            ENRIQUE,12.8,-117.9,1979-08-18 18:00:00
EP051979,            ENRIQUE,12.8,-119.0,1979-08-19 00:00:00
EP051979,            ENRIQUE,12.9,-120.0,1979-08-19 06:00:00
EP051979,            ENRIQUE,13.0,-121.0,1979-08-19 12:00:00
EP051979,            ENRIQUE,13.1,-122.0,1979-08-19 18:00:00
EP051979,            ENRIQUE,13.4,-122.9,1979-08-20 00:00:00
EP051979,            ENRIQUE,13.8,-123.8,1979-08-20 06:00:00
EP051979,            ENRIQUE,14.2,-124.5,1979-08-20 12:00:00
